tenure,MonthlyCharges,TotalCharges,TenureInYears,ChargeRatio,gender_Male,SeniorCitizen_Yes,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
-1.2367242199587352,1.0216165451832002,-0.9256937540968384,-1.2367242199587354,1.2952039585837525,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
-0.21871512695797646,0.046141706085686136,-0.17883812421567336,-0.21871512695797646,-0.4364598418480627,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
-1.2774445836787656,-1.481049737066981,-0.9969247568404078,-1.2774445836787656,2.96957677801953,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
-1.2774445836787656,-0.6484894399837535,-0.9858728112304579,-1.2774445836787656,2.969673534853389,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6137012404433893,1.1678546811978192,2.193580020738542,1.6137012404433893,-0.5124226963904718,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
-1.1145631287986442,0.16412929309748078,-0.8660220717117796,-1.1145631287986442,0.21551282716595926,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.5549717837226001,0.33363258711442517,0.5596568522000807,0.5549717837226003,-0.48663209342355235,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0.06632741908223598,1.3822264942192488,0.5600759878619349,0.06632741908223606,-0.4552658967868091,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
-0.8702409464784621,1.099721004191008,-0.5181394723726381,-0.8702409464784622,-0.24851604121984897,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
-0.9109613101984924,-0.5055748979694671,-0.7959602368670673,-0.9109613101984924,-0.19328648325696748,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1.5322605130033284,0.14751132309581955,1.143821665966714,1.5322605130033284,-0.5109167646832938,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
-0.62591876415828,-1.462769970065154,-0.8213069145234195,-0.62591876415828,-0.3858949521856572,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1.247217966963116,0.5014740841312035,1.1390126357412265,1.2472179669631163,-0.5030693587530377,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0
-0.7888002190384014,0.3801629031190768,-0.5728256463587974,-0.7888002190384015,-0.2869304812433687,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
0.6771328748826912,0.6560212051466532,0.7177812955775672,0.6771328748826911,-0.48469370684468444,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
-1.2367242199587352,-0.5155456799704636,-0.9630409475452321,-1.2367242199587354,1.2316256758235378,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.2367242199587352,0.5280628361338618,-0.9422385828542484,-1.2367242199587354,1.4143666808796336,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0.7992939660427822,0.4981504901308714,0.855037194949041,0.7992939660427821,-0.4943029814493457,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0
1.4915401492832983,-0.020330173920958795,0.871052589186214,1.4915401492832983,-0.5078203193737374,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0
0.43281069256250915,0.8471278601657574,0.6878020658691404,0.4328106925625092,-0.4780531321850311,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
-0.7073594915983407,1.141265929195161,-0.3765157382092083,-0.7073594915983407,-0.31575814859738793,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
-0.30015585439803716,0.1574821050968162,-0.23257572801974108,-0.3001558543980371,-0.4210517808132265,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
-0.9924020376385531,0.5280628361338618,-0.7264278365425921,-0.9924020376385532,-0.11141910413987448,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1.125056875803025,0.33529438411459117,0.9602843656178454,1.125056875803025,-0.5017590168374053,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0
-0.5851984004382496,1.0199547481830342,-0.23261984756309426,-0.5851984004382497,-0.36876305909968865,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
1.247217966963116,1.1595456961969886,1.7786357155026982,1.2472179669631163,-0.5053140725811622,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0
1.369379058123207,1.4520219682262263,2.1162164014688924,1.3693790581232073,-0.5069512846263389,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0
0.06632741908223598,-1.3231790220511994,-0.6112758283910183,0.06632741908223606,-0.4625576806456957,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
1.6137012404433893,1.42044782522307,2.459179671724164,1.6137012404433893,-0.5127343402522936,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0.5956921474426305,1.1877962451998125,1.070914120575727,0.5956921474426304,-0.4856780337478736,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
1.125056875803025,0.8354952811645946,1.3989870449493294,1.125056875803025,-0.5028287190738677,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.6137012404433893,-0.7531826509942192,0.30098396952089396,1.6137012404433893,-0.510878719151667,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5851984004382496,-0.34438058895335305,-0.5835687551652757,-0.5851984004382497,-0.36037793286943565,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0
-0.9516816739185228,0.9850570111795457,-0.6276221192033394,-0.9516816739185228,-0.17225210549975964,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
-1.1960038562387048,0.3502505571160864,-0.8981410992728317,-1.196003856238705,0.5281183447063077,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
0.5956921474426305,0.46989994112804756,0.6046808461919123,0.5956921474426304,-0.48474717369284087,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
-0.055833672077855064,0.47987072312904416,0.09591633201571571,-0.055833672077854994,-0.44908188535321913,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0.7178532386027215,-1.4827115340671475,-0.5951280755237861,0.7178532386027218,-0.4846365316508676,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
-0.9109613101984924,0.5014740841312035,-0.6143421366540583,-0.9109613101984924,-0.2433362438606096,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
-1.2774445836787656,-0.5221928679711283,-0.9841962685830402,-1.2774445836787656,2.9696795796614857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.7992939660427822,-1.4744025490663168,-0.5246471050172195,0.7992939660427821,-0.4950216147965378,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1.2879383306831464,1.5567151792366918,2.126209478038368,1.2879383306831464,-0.50555722563861,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
1.2064976032430856,-1.3464441800535252,-0.37730988998956405,1.206497603243086,-0.500960851914279,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
-1.1960038562387048,-0.00869759491979612,-0.9275688346893449,-1.196003856238705,0.7226810883220532,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0.9621754209229036,1.5201556452330371,1.7028824595654368,0.9621754209229039,-0.4975151461614448,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
0.5549717837226001,-0.3028356639492,0.18047143685191927,0.5549717837226003,-0.4879877105421775,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
-0.9924020376385531,-0.33607160395252245,-0.7930704067774397,-0.9924020376385532,-0.16094187975011826,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.0965540357978854,0.3319707901142591,-0.07434098578387156,-0.09655403579788542,-0.43605599722689015,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0.5142514200025698,-1.2916048790480432,-0.46907854016399836,0.5142514200025698,-0.48589659373416866,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
-1.2774445836787656,0.48485611412954227,-0.970828046947053,-1.2774445836787656,2.969707066027587,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
-0.8702409464784621,-0.47233895796614456,-0.7564070662510192,-0.8702409464784622,-0.24536102236649307,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
-1.0331224013585834,0.34526516611558833,-0.7866068936762115,-1.0331224013585834,-0.027072302260493463,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.3920903288424788,1.2974748472107767,0.9034363340073843,0.3920903288424788,-0.4763728931533772,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0.6771328748826912,-1.4827115340671475,-0.5763993293703981,0.6771328748826911,-0.4879696807190122,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
-0.9516816739185228,1.1479131171958254,-0.600488600041187,-0.9516816739185228,-0.17944764145379513,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
0.10704778280226633,-0.08680205392760396,-0.028390481381624946,0.10704778280226626,-0.462013600857369,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0.6364125111626608,-1.4660935640654862,-0.5394933313555353,0.636412511162661,-0.492084046580822,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0.5549717837226001,-1.4893587220678117,-0.5968046181712038,0.5549717837226003,-0.4850849624075089,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
-0.13727439951791576,-1.0307027500219619,-0.5605604133066375,-0.13727439951791584,-0.44299076351361316,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.0965540357978854,0.574593152138513,0.1281235986634739,-0.09655403579788542,-0.4483472477019291,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.2774445836787656,0.3303089931140931,-0.9728796057129719,-1.2774445836787656,2.9697042962231848,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.369379058123207,0.6394032351449919,1.515264101456407,1.3693790581232073,-0.5091601840595007,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
1.3286586944031769,1.5384354122348645,2.1297390415066153,1.328658694403177,-0.5058929506951237,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
1.6137012404433893,1.2010906212011416,2.285061893881181,1.6137012404433893,-0.5133014746080133,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
-0.8295205827584317,0.47156173812821356,-0.596694319312821,-0.8295205827584318,-0.2604676461063395,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1.5729808767233588,0.06940686408801149,1.0892678506106137,1.572980876723359,-0.5113583115272916,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
-1.1145631287986442,-1.4527991880641573,-0.9556068044902358,-1.1145631287986442,0.09175166076955125,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1
0.7992939660427822,-1.4544609850643233,-0.5173453205922824,0.7992939660427821,-0.4940954088517916,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
-0.30015585439803716,1.1213243651931677,0.10354901301580095,-0.3001558543980371,-0.42275163186439924,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
-1.2774445836787656,-1.481049737066981,-0.9969247568404078,-1.2774445836787656,2.96957677801953,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
-1.2774445836787656,-1.505976692069473,-0.9972556534155561,-1.2774445836787656,2.9695700386164963,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
0.22920887396235737,1.0049985751815391,0.5849373505414031,0.2292088739623573,-0.4680339331215975,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
1.369379058123207,-0.6385186579827569,0.3297719715587874,1.3693790581232073,-0.5079365263109246,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1.4508197855632678,1.503537675231376,2.3524765561247074,1.450819785563268,-0.5100391429638113,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
-1.1145631287986442,-1.3447823830533592,-0.9616291221579332,-1.1145631287986442,0.2952034782870121,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.6137012404433893,1.3091074262119398,2.2162354062503553,1.6137012404433893,-0.5107099519953646,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0
-0.015113308357824713,-1.150352134033923,-0.5965619606827617,-0.015113308357824786,-0.446306881803391,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.43281069256250915,0.9833952141793793,0.724222748907119,0.4328106925625092,-0.4761089209598115,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
1.6137012404433893,-1.5076384890696393,-0.40437722983668684,1.6137012404433893,-0.5108175523262649,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0.9214550572028734,1.0631614701873533,1.3055418521274775,0.9214550572028732,-0.49585775216451156,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0.7992939660427822,-0.22639300194155818,0.33638990306175137,0.7992939660427821,-0.4938071194288067,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
0.43281069256250915,0.893658176170409,0.7386939591269336,0.4328106925625092,-0.479224600141544,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
0.18848851024232702,0.39013368512007346,0.25957777808401583,0.18848851024232713,-0.4668887488463909,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1.2879383306831464,-0.33773340095268845,0.50459566209542,1.2879383306831464,-0.5047519732644686,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
-1.1960038562387048,0.8338334841644282,-0.8962439589086486,-1.196003856238705,0.7160800559021515,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.14776814652229667,-1.1204397880309327,-0.5088964280401651,0.1477681465222967,-0.4637298721700798,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.9109613101984924,1.1794872601989819,-0.5361181862890237,-0.9109613101984924,-0.2285937716187256,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0.35136996512244845,-1.4660935640654862,-0.637372538284373,0.3513699651224484,-0.4737603094184703,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
-0.21871512695797646,0.6792863631489789,-0.056560809812575046,-0.21871512695797646,-0.42124878361236556,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0.9621754209229036,1.1645310871974868,1.4275544492704573,0.9621754209229039,-0.49717471759324194,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0
-1.0738427650786138,-1.46443176706532,-0.9560921194671198,-1.0738427650786138,0.08716022823639781,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
-1.1960038562387048,0.32033821111309646,-0.9045604928307066,-1.196003856238705,0.5833124497998351,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
-1.0331224013585834,-0.467353566965646,-0.85126408446017,-1.0331224013585834,-0.05011211268729699,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.1552834925186746,-1.4594463760648215,-0.9780857118286369,-1.1552834925186746,0.6093073186942884,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0.025607055362205634,0.8039211381614382,0.3299484497321998,0.025607055362205637,-0.4573309175168184,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0
-0.21871512695797646,0.44164939212522314,-0.06366405629242304,-0.21871512695797646,-0.4320164259292513,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
1.6137012404433893,-1.3697093380558512,-0.2452380369620789,1.6137012404433893,-0.5128308484495003,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
